time,value
08:58:19,71
08:58:24,66
08:58:29,64
08:58:39,65
08:58:49,64
08:58:54,65
08:58:59,66
08:59:04,67
08:59:09,68
08:59:14,69
08:59:19,69
08:59:24,67
08:59:29,66
08:59:34,68
08:59:39,69
08:59:49,70
08:59:54,71
09:00:09,70
09:00:14,68
09:00:24,70
09:00:29,72
09:00:44,72
09:00:54,73
09:00:59,74
09:01:04,73
09:01:09,72
09:01:14,72
09:01:19,73
09:01:29,68
09:01:34,64
09:01:44,66
09:01:49,67
09:01:54,66
09:01:59,68
09:02:04,71
09:02:09,67
09:02:14,66
09:02:19,66
09:02:24,71
09:02:29,73
09:02:34,69
09:02:39,68
09:02:44,67
09:02:54,68
09:02:59,70
09:03:04,72
09:03:09,71
09:03:14,70
09:03:24,71
09:03:29,69
09:03:34,70
09:03:44,69
09:03:49,71
09:03:54,72
09:03:59,71
09:04:04,68
09:04:09,66
09:04:19,67
09:04:24,68
09:04:34,69
09:04:39,68
09:04:44,69
09:04:49,71
09:04:59,68
09:05:04,68
09:05:19,69
09:05:24,70
09:05:29,72
09:05:34,74
09:05:44,73
09:05:49,75
09:05:59,74
09:06:04,72
09:06:09,67
09:06:19,68
09:06:24,67
09:06:29,68
09:06:34,69
09:06:39,70
09:06:44,71
09:06:49,73
09:06:54,74
09:06:59,69
09:07:04,67
09:07:09,68
09:07:19,70
09:07:29,72
09:07:34,73
09:07:39,74
09:07:54,77
09:07:59,79
09:08:04,73
09:08:09,72
09:08:14,73
09:08:19,70
09:08:24,67
09:08:34,68
09:08:49,69
09:08:54,71
09:08:59,72
09:09:04,73
09:09:09,75
09:09:14,71
09:09:19,69
09:09:24,70
09:09:34,73
09:09:44,71
09:09:49,68
09:09:54,69
09:10:04,70
09:10:09,72
09:10:14,73
09:10:24,85
09:10:29,93
09:10:34,84
09:10:39,80
09:10:44,73
09:10:49,72
09:10:54,77
09:10:59,79
09:11:04,72
09:11:09,65
09:11:14,66
09:11:19,68
09:11:24,69
09:11:34,71
09:11:39,72
09:11:49,69
09:11:54,70
09:11:59,72
09:12:04,73
09:12:19,74
09:12:34,74
09:12:39,77
09:12:44,78
09:12:49,73
09:12:54,69
09:12:59,70
09:13:14,72
09:13:19,74
09:13:34,74
09:13:39,75
09:13:44,75
09:13:49,71
09:13:59,73
09:14:04,71
09:14:09,70
09:14:14,72
09:14:19,75
09:14:24,76
09:14:29,77
09:14:34,78
09:14:39,79
09:14:44,80
09:14:49,86
09:14:59,84
09:15:04,82
09:15:09,78
09:15:14,74
09:15:19,75
09:15:24,76
09:15:29,74
09:15:34,73
09:15:44,75
09:15:49,76
09:15:54,79
09:15:59,76
09:16:14,74
09:16:29,75
09:16:34,76
09:16:39,77
09:16:44,78
09:16:49,79
09:16:54,84
09:16:59,78
09:17:04,73
09:17:09,71
09:17:14,68
09:17:19,66
09:17:29,67
09:17:34,68
09:17:49,68
09:17:54,68
09:17:59,69
09:18:09,66
09:18:19,67
09:18:24,68
09:18:29,70
09:18:34,72
09:18:39,73
09:18:44,74
09:18:59,73
09:19:14,69
09:19:19,67
09:19:29,69
09:19:34,70
09:19:39,70
09:19:44,72
09:19:49,74
09:19:54,74
09:19:59,73
09:20:04,74
09:20:09,72
09:20:14,68
09:20:29,67
09:20:39,68
09:20:44,69
09:20:49,72
09:20:54,75
09:20:59,77
09:21:04,76
09:21:09,72
09:21:19,74
09:21:29,73
09:21:44,73
09:21:49,75
09:21:54,69
09:21:59,67
09:22:04,69
09:22:09,71
09:22:14,73
09:22:19,74
09:22:24,72
09:22:29,71
09:22:34,74
09:22:39,73
09:22:44,68
09:22:59,71
09:23:04,74
09:23:09,75
09:23:14,77
09:23:19,74
09:23:24,73
09:23:29,74
09:23:39,72
09:23:44,71
09:23:49,73
09:23:54,75
09:23:59,77
09:24:04,76
09:24:09,74
09:24:19,75
09:24:24,73
09:24:29,71
09:24:34,72
09:24:39,74
09:24:44,75
09:24:49,73
09:24:54,70
09:25:04,71
09:25:09,72
09:25:14,74
09:25:19,77
09:25:24,76
09:25:29,72
09:25:39,71
09:25:44,69
09:25:49,68
09:25:54,69
09:25:59,70
09:26:04,72
09:26:09,74
09:26:14,71
09:26:24,74
09:26:29,77
09:26:44,90
09:26:49,95
09:26:54,87
09:26:59,77
09:27:04,72
09:27:09,71
09:27:14,70
09:27:29,70
09:27:44,74
09:27:49,78
09:27:54,77
09:27:59,72
09:28:14,73
09:28:19,76
09:28:24,77
09:28:29,76
09:28:34,76
09:28:39,73
09:28:44,74
09:28:54,81
09:28:59,85
09:29:04,86
09:29:14,74
09:29:19,64
09:29:29,63
09:29:44,64
09:29:54,66
09:29:59,64
09:30:04,61
09:30:09,65
09:30:19,64
09:30:24,66
09:30:29,67
09:30:34,68
09:30:39,70
09:30:44,74
09:30:49,77
09:30:54,75
09:30:59,71
09:31:09,73
09:31:14,72
09:31:19,71
09:31:29,73
09:31:34,74
09:31:49,74
09:32:04,92
09:32:09,97
09:32:14,96
09:32:19,90
09:32:24,77
09:32:29,73
09:32:34,78
09:32:39,73
09:32:44,71
09:32:49,69
09:32:54,70
09:32:59,73
09:33:04,73
09:33:09,68
09:33:14,71
09:33:19,74
09:33:29,72
09:33:39,74
09:33:44,75
09:33:49,72
09:33:54,74
09:33:59,75
09:34:04,78
09:34:09,80
09:34:14,79
09:34:19,78
09:34:24,79
09:34:29,80
09:34:34,78
09:34:39,74
09:34:44,71
09:34:49,73
09:34:54,75
09:34:59,74
09:35:04,73
09:35:09,73
09:35:19,72
09:35:34,73
09:35:39,74
09:35:54,74
09:35:59,75
09:36:04,78
09:36:09,84
09:36:14,80
09:36:19,77
09:36:34,78
09:36:39,79
09:36:44,80
09:36:49,79
09:36:54,72
09:36:59,70
09:37:09,76
09:37:14,77
09:37:19,68
09:37:24,66
09:37:29,69
09:37:34,72
09:37:44,74
09:37:49,76
09:37:54,75
09:38:04,76
09:38:19,75
09:38:24,76
09:38:34,75
09:38:44,77
09:38:49,79
09:38:54,80
09:38:59,79
09:39:04,77
09:39:09,80
09:39:14,81
09:39:19,82
09:39:24,76
09:39:29,71
09:39:39,74
09:39:44,78
09:39:49,74
09:39:54,72
09:39:59,74
09:40:04,75
09:40:09,76
09:40:14,78
09:40:19,79
09:40:29,80
09:40:34,82
09:40:39,80
09:40:44,72
09:40:49,68
09:40:59,67
09:41:04,68
09:41:09,70
09:41:19,71
09:41:24,73
09:41:34,75
09:41:39,77
09:41:44,79
09:41:49,80
09:41:54,81
09:42:04,78
09:42:14,79
09:42:19,80
09:42:29,81
09:42:34,80
09:42:44,79
09:42:54,81
09:42:59,79
09:43:04,75
09:43:14,77
09:43:19,80
09:43:24,82
09:43:29,79
09:43:39,77
09:43:49,78
09:43:54,80
09:44:09,82
09:44:14,81
09:44:24,80
09:44:29,81
09:44:34,85
09:44:39,82
09:44:44,76
09:44:49,73
09:44:54,74
09:44:59,76
09:45:04,79
09:45:09,81
09:45:19,87
09:45:24,84
09:45:29,79
09:45:34,76
09:45:39,74
09:45:44,71
09:45:49,72
09:45:54,70
09:46:04,71
09:46:14,73
09:46:19,74
09:46:24,75
09:46:29,76
09:46:34,77
09:46:39,78
09:46:44,79
09:46:49,81
09:46:54,83
09:47:09,83
09:47:14,82
09:47:19,83
09:47:24,87
09:47:29,88
09:47:34,82
09:47:39,83
09:47:49,89
09:47:54,98
09:47:59,100
09:48:04,97
09:48:09,90
09:48:14,82
09:48:19,81
09:48:29,74
09:48:34,71
09:48:49,71
09:48:59,72
09:49:04,73
09:49:09,75
09:49:14,77
09:49:29,77
09:49:34,78
09:49:39,82
09:49:46,83
09:49:51,78
09:49:56,76
09:50:01,78
09:50:06,80
09:50:21,76
09:50:31,77
09:50:41,79
09:50:46,80
09:50:51,81
09:50:56,82
09:51:01,83
09:51:06,84
09:51:21,83
09:51:26,81
09:51:36,83
09:51:41,85
09:51:46,84
09:51:51,86
09:51:56,88
09:52:01,88
09:52:06,87
09:52:21,88
09:52:31,87
09:52:41,88
09:52:51,89
09:53:01,91
09:53:06,93
09:53:11,96
09:53:16,94
09:53:21,87
09:53:26,83
09:53:31,82
09:53:36,81
09:53:51,81
09:53:56,80
09:54:06,79
09:54:16,81
09:54:21,80
09:54:31,81
09:54:41,79
09:54:46,78
09:54:51,79
09:54:56,81
09:55:01,81
09:55:06,82
09:55:21,86
09:55:26,97
09:55:31,97
09:55:36,99
09:55:41,100
09:55:46,97
09:55:51,91
09:55:56,85
09:56:01,83
09:56:06,82
09:56:11,79
09:56:16,77
09:56:21,79
09:56:26,77
09:56:31,76
09:56:46,76
09:56:51,77
09:56:56,76
09:57:06,78
09:57:11,79
09:57:16,80
09:57:26,79
09:57:41,81
09:57:46,82
09:58:01,82
09:58:11,83
09:58:16,84
09:58:21,83
09:58:31,84
09:58:36,85
09:58:46,84
09:58:51,83
09:58:56,81
09:59:01,79
09:59:06,80
09:59:16,81
09:59:31,81
09:59:36,80
09:59:41,81
09:59:56,81
10:00:01,81
10:00:06,82
10:00:21,87
10:00:26,93
10:00:31,84
10:00:36,78
10:00:41,74
10:00:46,73
10:00:56,72
10:01:06,75
10:01:11,77
10:01:16,74
10:01:31,77
10:01:36,76
10:01:41,74
10:01:46,73
10:01:56,74
10:02:01,75
10:02:06,77
10:02:11,76
10:02:16,76
10:02:21,77
10:02:31,76
10:02:36,78
10:02:41,77
10:02:46,70
10:02:51,69
10:02:56,70
10:03:01,69
10:03:06,73
10:03:11,78
10:03:16,79
10:03:21,77
10:03:31,78
10:03:36,81
10:03:41,79
10:03:46,76
10:03:51,72
10:03:56,71
10:04:01,72
10:04:06,73
10:04:11,76
10:04:16,79
10:04:31,79
10:04:36,81
10:04:41,80
10:04:46,79
10:04:51,78
10:04:56,79
10:05:01,80
10:05:06,81
10:05:11,85
10:05:16,86
10:05:21,81
10:05:26,79
10:05:31,80
10:05:36,78
10:05:46,79
10:05:56,81
10:06:01,93
10:06:06,101
10:06:11,106
10:06:16,101
10:06:21,88
10:06:26,79
10:06:31,76
10:06:46,78
10:06:51,79
10:07:01,80
10:07:06,84
10:07:11,81
10:07:16,77
10:07:21,76
10:07:26,75
10:07:31,78
10:07:36,77
10:07:41,76
10:07:46,75
10:07:51,77
10:08:01,76
10:08:06,77
10:08:11,75
10:08:16,77
10:08:21,80
10:08:31,78
10:08:41,80
10:08:46,83
10:08:51,81
10:08:56,80
10:09:01,81
10:09:06,80
10:09:11,77
10:09:16,76
10:09:31,77
10:09:36,80
10:09:41,82
10:09:46,84
10:09:51,87
10:09:56,80
10:10:01,74
10:10:06,72
10:10:16,71
10:10:21,70
10:10:26,72
10:10:31,73
10:10:36,74
10:10:46,75
10:10:56,76
10:11:06,77
10:11:11,75
10:11:16,77
10:11:21,82
10:11:26,87
10:11:31,89
10:11:36,86
10:11:41,79
10:11:46,75
10:11:51,74
10:11:56,73
10:12:01,72
10:12:11,74
10:12:16,76
10:12:21,78
10:12:31,80
10:12:36,82
10:12:41,78
10:12:46,76
10:12:51,74
10:12:56,73
10:13:01,75
10:13:11,73
10:13:16,72
10:13:21,73
10:13:26,79
10:13:31,82
10:13:36,79
10:13:41,75
10:13:46,74
10:13:51,73
10:14:01,76
10:14:06,78
10:14:11,81
10:14:16,80
10:14:21,78
10:14:31,77
10:14:41,78
10:14:46,80
10:15:01,91
10:15:06,88
10:15:11,81
10:15:16,76
10:15:21,72
10:15:26,69
10:15:41,70
10:15:46,73
10:15:51,74
10:16:01,75
10:16:06,76
10:16:11,78
10:16:21,79
10:16:31,78
10:16:36,79
10:16:41,80
10:16:51,79
10:17:06,77
10:17:11,75
10:17:16,78
10:17:21,80
10:17:26,82
10:17:41,78
10:17:46,73
10:17:51,72
10:18:06,75
10:18:11,77
10:18:21,78
10:18:36,76
10:18:46,77
10:18:51,77
10:19:01,80
10:19:11,81
10:19:16,79
10:19:31,80
10:19:36,81
10:19:46,80
10:19:51,81
10:20:01,83
10:20:06,82
10:20:21,82
10:20:26,84
10:20:31,81
10:20:36,79
10:20:41,79
10:20:51,82
10:20:56,89
10:21:01,87
10:21:06,80
10:21:11,75
10:21:16,71
10:21:21,69
10:21:36,74
10:21:41,68
10:21:46,66
10:21:51,68
10:21:56,69
10:22:01,72
10:22:06,74
10:22:16,70
10:22:21,71
10:22:26,73
10:22:31,74
10:22:36,75
10:22:46,78
10:22:51,80
10:22:56,79
10:23:11,79
10:23:16,83
10:23:21,79
10:23:26,74
10:23:31,73
10:23:36,74
10:23:41,77
10:23:46,78
10:23:51,79
10:23:56,80
10:24:01,81
10:24:06,80
10:24:11,79
10:24:21,80
10:24:36,80
10:24:46,81
10:24:51,82
10:24:56,81
10:25:01,82
10:25:16,82
10:25:31,82
10:25:41,83
10:25:51,84
10:25:56,85
10:26:01,84
10:26:06,82
10:26:11,81
10:26:16,83
10:26:21,84
10:26:31,85
10:26:36,84
10:26:46,85
10:27:01,86
10:27:06,87
10:27:16,86
10:27:21,84
10:27:36,85
10:27:51,83
10:28:06,82
10:28:16,83
10:28:21,84
10:28:31,85
10:28:36,89
10:28:41,90
10:28:46,90
10:28:56,94
10:29:01,104
10:29:06,102
10:29:11,87
10:29:16,81
10:29:21,83
10:29:26,84
10:29:31,82
10:29:36,80
10:29:41,79
10:29:46,78
10:29:56,79
10:30:01,80
10:30:06,81
10:30:11,82
10:30:16,79
10:30:21,80
10:30:26,81
10:30:41,78
10:30:46,74
10:30:51,75
10:30:56,79
10:31:01,81
10:31:06,78
10:31:11,77
10:31:16,79
10:31:31,80
10:31:36,84
10:31:41,81
10:31:46,76
10:31:56,79
10:32:06,80
10:32:21,80
10:32:26,82
10:32:31,79
10:32:36,74
10:32:41,72
10:32:51,73
10:32:56,75
10:33:01,77
10:33:11,78
10:33:21,77
10:33:26,76
10:33:31,76
10:33:36,75
10:33:41,74
10:33:56,78
10:34:01,80
10:34:06,76
10:34:11,73
10:34:16,74
10:34:21,76
10:34:26,77
10:34:31,78
10:34:46,85
10:34:56,80
10:35:01,76
10:35:06,71
10:35:11,70
10:35:16,71
10:35:21,70
10:35:26,68
10:35:36,70
10:35:41,74
10:35:46,75
10:35:56,77
10:36:01,78
10:36:06,79
10:36:11,75
10:36:21,78
10:36:26,79
10:36:41,78
10:36:46,77
10:36:51,78
10:36:56,72
10:37:01,70
10:37:06,71
10:37:11,74
10:37:16,73
10:37:26,75
10:37:31,76
10:37:41,78
10:37:51,77
10:37:56,78
10:38:01,76
10:38:06,74
10:38:11,74
10:38:16,75
10:38:21,83
10:38:26,85
10:38:31,81
10:38:36,75
10:38:41,72
10:38:46,71
10:38:51,72
10:38:56,73
10:39:01,74
10:39:06,72
10:39:11,70
10:39:21,69
10:39:31,70
10:39:36,71
10:39:41,75
10:39:46,77
10:39:51,72
10:39:56,68
10:40:01,69
10:40:16,70
10:40:21,68
10:40:26,67
10:40:31,68
10:40:36,70
10:40:41,73
10:40:46,75
10:40:51,74
10:40:56,73
10:41:01,74
10:41:06,75
10:41:11,74
10:41:16,75
10:41:21,76
10:41:26,75
10:41:36,76
10:41:41,78
10:41:46,75
10:41:51,73
10:42:01,72
10:42:06,73
10:42:11,76
10:42:16,77
10:42:26,78
10:42:31,79
10:42:41,78
10:42:46,76
10:42:51,75
10:42:56,74
10:43:01,75
10:43:06,76
10:43:11,77
10:43:16,78
10:43:26,81
10:43:31,78
10:43:36,75
10:43:41,72
10:43:56,73
10:44:01,74
10:44:11,75
10:44:16,76
10:44:21,77
10:44:26,78
10:44:31,76
10:44:36,75
10:44:41,77
10:44:46,76
10:44:56,78
10:45:01,79
10:45:06,78
10:45:21,77
10:45:26,77
10:45:36,76
10:45:41,75
10:45:51,76
10:45:56,77
10:46:11,77
10:46:16,78
10:46:21,79
10:46:26,80
10:46:36,81
10:46:41,81
10:46:56,86
10:47:01,95
10:47:06,104
10:47:11,93
10:47:16,79
10:47:21,72
10:47:26,71
10:47:31,76
10:47:41,72
10:47:46,70
10:48:01,70
10:48:06,66
10:48:11,65
10:48:16,68
10:48:21,70
10:48:26,73
10:48:36,71
10:48:41,73
10:48:46,74
10:49:01,75
10:49:11,77
10:49:16,78
10:49:21,76
10:49:36,77
10:49:46,76
10:49:56,78
10:50:01,81
10:50:06,80
10:50:11,75
10:50:16,71
10:50:21,70
10:50:31,72
10:50:36,75
10:50:41,78
10:50:51,77
10:50:56,80
10:51:01,83
10:51:06,79
10:51:11,74
10:51:16,74
10:51:21,75
10:51:26,78
10:51:31,79
10:51:36,80
10:51:41,81
10:51:46,80
10:51:51,78
10:51:56,76
10:52:01,78
10:52:06,82
10:52:11,80
10:52:16,77
10:52:21,75
10:52:26,76
10:52:31,74
10:52:36,75
10:52:41,76
10:52:46,77
10:52:51,78
10:52:56,77
10:53:01,77
10:53:06,78
10:53:11,80
10:53:16,92
10:53:21,96
10:53:26,89
10:53:31,81
10:53:36,77
10:53:41,74
10:53:46,71
10:53:51,70
10:53:56,72
10:54:01,74
10:54:06,75
10:54:11,77
10:54:16,77
10:54:21,75
10:54:26,73
10:54:31,71
10:54:36,73
10:54:41,77
10:54:51,74
10:54:56,73
10:55:01,72
10:55:06,71
10:55:11,70
10:55:26,70
10:55:31,74
10:55:36,76
10:55:41,78
10:55:46,79
10:55:51,78
10:55:56,77
10:56:06,80
10:56:11,79
10:56:16,78
10:56:21,77
10:56:26,76
10:56:31,77
10:56:41,75
10:56:46,76
10:56:51,77
10:56:56,74
10:57:01,72
10:57:11,73
10:57:16,74
10:57:21,75
10:57:26,77
10:57:31,78
10:57:36,79
10:57:41,79
10:57:51,78
10:58:06,79
10:58:11,80
10:58:16,78
10:58:21,74
10:58:26,72
10:58:31,73
10:58:36,74
10:58:41,76
10:58:51,77
10:58:56,78
10:59:01,80
10:59:06,79
10:59:11,76
10:59:16,75
10:59:21,74
10:59:26,74
10:59:31,75
10:59:36,76
10:59:51,76
11:00:06,76
11:00:11,77
11:00:26,76
11:00:31,75
11:00:36,74
11:00:41,75
11:00:46,77
11:00:51,79
11:00:56,78
11:01:01,77
11:01:11,78
11:01:21,78
11:01:26,78
11:01:31,76
11:01:36,75
11:01:41,76
11:01:46,75
11:01:51,78
11:01:56,79
11:02:01,78
11:02:11,76
11:02:16,75
11:02:21,74
11:02:31,73
11:02:36,72
11:02:41,73
11:02:46,74
11:02:51,75
11:02:56,76
11:03:11,77
11:03:16,78
11:03:21,78
11:03:26,77
11:03:31,76
11:03:36,75
11:03:51,75
11:03:56,76
11:04:11,75
11:04:16,74
11:04:31,75
11:04:36,76
11:04:51,78
11:04:56,79
11:05:01,78
11:05:16,78
11:05:26,76
11:05:31,75
11:05:46,76
11:05:51,77
11:05:56,76
11:06:01,75
11:06:11,76
11:06:16,77
11:06:21,76
11:06:31,75
11:06:41,74
11:06:46,74
11:06:51,75
11:07:01,76
11:07:16,77
11:07:21,78
11:07:26,77
11:07:31,76
11:07:46,76
11:07:51,77
11:07:56,76
11:08:01,75
11:08:06,76
11:08:11,77
11:08:16,77
11:08:31,77
11:08:36,79
11:08:46,77
11:08:51,77
11:08:56,77
11:09:01,78
11:09:06,78
11:09:11,77
11:09:21,76
11:09:26,75
11:09:36,75
11:09:41,76
11:09:46,77
11:09:56,78
11:10:11,78
11:10:16,77
11:10:21,76
11:10:26,77
11:10:31,76
11:10:41,77
11:10:51,78
11:11:01,77
11:11:16,77
11:11:26,78
11:11:31,75
11:11:36,75
11:11:41,76
11:11:46,78
11:11:51,78
11:11:56,77
11:12:06,76
11:12:11,75
11:12:16,74
11:12:26,73
11:12:36,75
11:12:41,76
11:12:56,77
11:13:06,78
11:13:11,77
11:13:26,76
11:13:31,74
11:13:36,73
11:13:41,75
11:13:46,74
11:13:51,75
11:13:56,76
11:14:06,77
11:14:11,78
11:14:26,78
11:14:31,77
11:14:46,76
11:15:01,77
11:15:06,76
11:15:11,76
11:15:16,76
11:15:21,76
11:15:36,76
11:15:41,75
11:15:51,75
11:15:56,76
11:16:01,77
11:16:06,78
11:16:21,78
11:16:26,90
11:16:31,100
11:16:36,96
11:16:41,91
11:16:46,79
11:16:51,76
11:16:56,77
11:17:01,78
11:17:06,79
11:17:11,77
11:17:21,75
11:17:26,70
11:17:31,69
11:17:46,74
11:17:51,75
11:18:01,84
11:18:06,97
11:18:11,93
11:18:16,86
11:18:26,80
11:18:31,72
11:18:36,68
11:18:41,67
11:18:51,68
11:19:01,67
11:19:06,68
11:19:11,69
11:19:21,70
11:19:26,74
11:19:31,76
11:19:36,73
11:19:41,72
11:19:46,73
11:19:51,76
11:19:56,73
11:20:01,69
11:20:06,68
11:20:11,69
11:20:16,71
11:20:21,73
11:20:26,74
11:20:36,76
11:20:41,78
11:20:46,77
11:20:51,72
11:21:06,74
11:21:11,76
11:21:21,78
11:21:26,79
11:21:31,80
11:21:36,81
11:21:41,76
11:21:46,74
11:21:51,72
11:21:56,71
11:22:11,71
11:22:16,73
11:22:21,72
11:22:26,71
11:22:31,72
11:22:36,74
11:22:41,71
11:22:46,72
11:22:51,73
11:22:56,72
11:23:06,73
11:23:11,73
11:23:16,74
11:23:21,78
11:23:26,79
11:23:31,80
11:23:41,94
11:23:46,107
11:23:51,102
11:23:56,98
11:24:01,85
11:24:06,74
11:24:11,69
11:24:16,66
11:24:21,65
11:24:31,66
11:24:36,67
11:24:41,68
11:24:46,68
11:24:51,69
11:24:56,68
11:25:01,63
11:25:06,60
11:25:16,62
11:25:21,65
11:25:26,69
11:25:31,71
11:25:36,73
11:25:41,72
11:25:46,73
11:25:51,72
11:25:56,73
11:26:01,76
11:26:11,70
11:26:16,68
11:26:26,67
11:26:31,64
11:26:36,63
11:26:46,64
11:26:51,68
11:26:56,71
11:27:01,74
11:27:06,72
11:27:11,71
11:27:16,70
11:27:21,65
11:27:26,64
11:27:31,65
11:27:36,66
11:27:41,67
11:27:46,69
11:27:51,69
11:27:56,72
11:28:01,75
11:28:06,76
11:28:11,75
11:28:16,73
11:28:21,72
11:28:26,71
11:28:31,70
11:28:36,69
11:28:46,68
11:28:56,69
11:29:01,70
11:29:06,71
11:29:11,72
11:29:16,74
11:29:26,75
11:29:31,77
11:29:36,76
11:29:41,75
11:29:51,73
11:29:56,71
11:30:01,70
11:30:06,69
11:30:16,72
11:30:21,74
11:30:31,75
11:30:36,73
11:30:51,74
11:31:06,74
11:31:11,76
11:31:16,75
11:31:21,73
11:31:36,73
11:31:51,74
11:32:01,77
11:32:06,80
11:32:11,75
11:32:16,67
11:32:21,65
11:32:26,67
11:32:31,69
11:32:36,71
11:32:41,73
11:32:46,75
11:32:51,76
11:32:56,75
11:33:01,75
11:33:06,77
11:33:11,76
11:33:16,70
11:33:21,68
11:33:31,69
11:33:41,70
11:33:46,72
11:33:51,73
11:33:56,74
11:34:01,75
11:34:06,79
11:34:11,78
11:34:16,76
11:34:21,75
11:34:26,74
11:34:31,73
11:34:36,72
11:34:41,70
11:34:56,72
11:35:01,73
11:35:16,73
11:35:21,74
11:35:26,75
11:35:31,77
11:35:46,77
11:35:51,81
11:35:56,82
11:36:06,81
11:36:11,80
11:36:21,79
11:36:26,76
11:36:31,75
11:36:36,73
11:36:41,73
11:36:46,74
11:36:51,75
11:36:56,76
11:37:01,77
11:37:11,78
11:37:16,76
11:37:21,75
11:37:31,76
11:37:36,77
11:37:41,78
11:37:46,80
11:37:56,74
11:38:01,69
11:38:11,72
11:38:16,75
11:38:21,74
11:38:26,72
11:38:31,71
11:38:36,72
11:38:41,73
11:38:46,74
11:38:56,75
11:39:01,93
11:39:06,97
11:39:11,97
11:39:16,91
11:39:21,79
11:39:26,76
11:39:31,75
11:39:36,70
11:39:41,69
11:39:46,72
11:39:51,74
11:39:56,75
11:40:01,74
11:40:06,76
11:40:16,72
11:40:21,71
11:40:36,72
11:40:41,73
11:40:46,74
11:40:51,77
11:40:56,79
11:41:06,76
11:41:11,75
11:41:16,76
11:41:26,75
11:41:31,76
11:41:36,79
11:41:51,80
11:41:56,78
11:42:06,76
11:42:11,76
11:42:16,77
11:42:21,77
11:42:26,74
11:42:31,71
11:42:36,70
11:42:46,71
11:43:01,70
11:43:06,71
11:43:11,73
11:43:16,75
11:43:21,73
11:43:26,71
11:43:31,70
11:43:41,71
11:43:51,75
11:43:56,76
11:44:11,89
11:44:16,92
11:44:26,99
11:44:31,102
11:44:36,98
11:44:41,93
11:44:46,90
11:44:51,87
11:45:01,88
11:45:16,88
11:45:31,87
11:45:36,86
11:45:46,88
11:45:51,90
11:45:56,89
11:46:01,90
11:46:06,88
11:46:11,87
11:46:16,87
11:46:31,87
11:46:41,86
11:46:46,85
11:46:51,84
11:47:01,85
11:47:06,87
11:47:16,89
11:47:21,94
11:47:26,91
11:47:31,89
11:47:36,87
11:47:46,87
11:48:01,89
11:48:06,90
11:48:21,90
11:48:26,90
11:48:31,89
11:48:36,89
11:48:41,88
11:48:46,87
11:48:51,88
11:49:06,88
11:49:11,87
11:49:16,86
11:49:31,86
11:49:46,86
11:50:01,87
11:50:06,87
11:50:21,87
11:50:31,89
11:50:41,90
11:50:51,91
11:51:06,93
11:51:11,95
11:51:21,91
11:51:26,90
11:51:31,89
11:51:36,89
11:51:51,88
11:51:56,86
11:52:01,85
11:52:06,84
11:52:11,84
11:52:16,85
11:52:21,84
11:52:31,85
11:52:46,86
11:52:51,87
11:52:56,88
11:53:11,87
11:53:26,87
11:53:41,86
11:53:51,87
11:53:56,88
11:54:01,87
11:54:06,88
11:54:21,89
11:54:26,90
11:54:41,90
11:54:46,92
11:54:56,89
11:55:01,88
11:55:06,87
11:55:11,86
11:55:21,82
11:55:31,85
11:55:36,87
11:55:41,85
11:55:56,85
11:56:01,84
11:56:11,85
11:56:16,87
11:56:21,88
11:56:26,86
11:56:31,83
11:56:36,83
11:56:41,84
11:56:46,85
11:56:51,87
11:56:56,90
11:57:01,90
11:57:06,89
11:57:11,89
11:57:16,88
11:57:21,87
11:57:26,85
11:57:31,84
11:57:36,85
11:57:46,84
11:58:01,85
11:58:16,86
11:58:21,87
11:58:36,87
11:58:46,88
11:59:01,88
11:59:16,88
11:59:21,89
11:59:31,88
11:59:46,88
11:59:51,89
11:59:56,90
12:00:01,91
12:00:06,90
12:00:21,90
12:00:31,91
12:00:36,92
12:00:46,94
12:00:51,95
12:01:06,95
12:01:11,96
12:01:21,98
12:01:26,100
12:01:31,98
12:01:36,96
12:01:41,95
12:01:46,94
12:01:51,95
12:02:01,92
12:02:16,92
12:02:21,93
12:02:26,96
12:02:31,97
12:02:36,98
12:02:41,98
12:02:46,95
12:02:56,94
12:03:06,94
12:03:11,96
12:03:16,96
12:03:21,95
12:03:26,97
12:03:31,99
12:03:36,97
12:03:41,93
12:03:51,92
12:03:56,93
12:04:06,94
12:04:21,95
12:04:31,101
12:04:36,104
12:04:41,97
12:04:46,99
12:04:51,103
12:04:56,105
12:05:01,107
12:05:06,106
12:05:11,108
12:05:21,109
12:05:31,108
12:05:36,100
12:05:41,98
12:05:46,99
12:05:51,97
12:05:56,101
12:06:01,102
12:06:06,103
12:06:11,102
12:06:21,97
12:06:26,99
12:06:31,97
12:06:36,98
12:06:46,97
12:06:51,96
12:06:56,94
12:07:01,95
12:07:06,94
12:07:11,91
12:07:16,90
12:07:21,89
12:07:26,88
12:07:31,90
12:07:36,92
12:07:41,94
12:07:51,93
12:07:56,92
12:08:01,90
12:08:06,89
12:08:11,90
12:08:16,93
12:08:21,93
12:08:26,94
12:08:31,95
12:08:41,99
12:08:51,101
12:08:56,100
12:09:01,96
12:09:06,97
12:09:11,95
12:09:16,91
12:09:21,89
12:09:26,88
12:09:36,89
12:09:41,90
12:09:46,91
12:09:51,92
12:09:56,92
12:10:01,94
12:10:06,94
12:10:11,95
12:10:21,94
12:10:26,96
12:10:36,97
12:10:41,97
12:10:46,96
12:10:51,96
12:10:56,98
12:11:01,98
